0
100
0
100
0
100
90,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0
89,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0
