100
0
0
0
0
0
0
0
0
0
100
0
0
0
0
0
0
0
0
0
99
0
0
0
0
0
0
0
0
0
55
0
0
0
0
0
0
0
0
0
99
0
0
0
0
0
0
0
0
0
100
0
0
0
0
0
0
0
0
0
99
0
0
0
0
0
0
0
0
0
99
0
0
0
0
0
0
0
0
0
13
0
0
0
0
0
0
0
0
0
100
0
0
0
0
0
0
0
0
0
100
0
0
0
0
0
0
0
0
0
